Date,Open,High,Low,Close,Volume,Day,Weekday,Week,Month,Year
2021-01-19,356.2471059893938,357.08514887638177,354.74995633725547,356.5390014648437,51233300,19,1,3,1,2021
2021-01-20,358.85536135079406,362.3204924247387,358.4599030191362,361.4730529785156,61836100,20,2,3,1,2021
2021-01-21,362.0379526856156,362.4711119807882,360.8703708572053,361.8025512695313,47840100,21,3,3,1,2021
2021-01-22,359.92878697171705,361.6990103254688,359.54272517771574,360.5220031738281,52860500,22,4,3,1,2021
2021-01-25,361.2658903675394,362.30163370303234,356.360103725601,361.94384765625,70402000,25,0,4,1,2021
2021-01-26,362.9042417902327,363.3185505805265,361.1434437992461,361.37884521484375,42665300,26,1,4,1,2021
2021-01-27,358.017296273659,358.11146258441744,350.2867220436338,352.54656982421875,123351100,27,2,4,1,2021
2021-01-28,354.3827250744922,359.6274759807228,353.94019795959974,355.5785827636719,94198100,28,3,4,1,2021
2021-01-29,353.6953472708183,354.6746252269963,346.76511450209534,348.46002197265625,126765100,29,4,4,1,2021
2021-02-01,351.8969058058196,355.305514059618,348.7519460154218,354.2603454589844,75817600,1,0,5,2,2021
2021-02-02,357.48063855333345,360.8421781777744,354.34510386252526,359.2696838378906,64450700,2,1,5,2,2021
2021-02-03,360.1077290394092,361.2941615578961,358.2621896938409,359.5521850585937,52427100,3,2,5,2,2021
2021-02-04,360.59736620486206,363.6858322257528,359.6651856140704,363.6387634277344,47142600,4,3,5,2,2021
2021-02-05,365.531413745119,365.7856369876739,363.59170793309886,365.0700073242188,48669800,5,4,5,2,2021
2021-02-08,366.5387799655164,367.7534591638764,365.6725189564614,367.7063903808594,38365200,8,0,6,2,2021
2021-02-09,366.8589979386784,368.06428086991536,366.4447178504741,367.4616394042969,35551100,9,1,6,2,2021
2021-02-10,369.2224585686974,369.3731189436838,364.8722444072554,367.3015747070313,59154400,10,2,6,2,2021
2021-02-11,368.39385584883775,368.81758996668185,365.4372284841901,367.8948059082031,42913300,11,3,6,2,2021
2021-02-12,367.08500906747753,369.9568951239326,367.009664515237,369.7120971679688,50593300,12,4,6,2,2021
2021-02-16,370.9550063042377,371.1527642082903,368.6669111475841,369.3919372558594,50972400,16,1,7,2,2021
2021-02-17,367.6217201409118,369.7309077715101,366.5953446124417,369.4766845703125,52290600,17,2,7,2,2021
2021-02-18,366.8401862110797,368.6574784393832,365.09820980027706,367.9042053222656,59712800,18,3,7,2,2021
2021-02-19,369.1754005191411,369.467296024321,366.8025354634472,367.2545166015625,83241000,19,4,7,2,2021
2021-02-22,364.4579345242592,366.868443046135,364.1566137751426,364.4296875,67414200,22,0,8,2,2021
2021-02-23,362.19803576303104,366.23753208077727,357.9984825753589,364.8721923828125,107284100,23,1,8,2,2021
2021-02-24,363.7705455974111,369.3260426458912,362.7724457769887,368.8928833007813,72433900,24,2,8,2,2021
2021-02-25,367.61237287931255,368.9965347394319,358.5447032176664,360.0041809082031,146670500,25,3,8,2,2021
2021-02-26,361.90616578339,363.0643224332272,356.1435433499254,358.1491394042969,152701600,26,4,8,2,2021
2021-03-01,363.0737216202936,368.092495861038,358.3468715697293,366.8307189941406,105348800,1,0,9,3,2021
2021-03-02,367.0567887029538,367.29219015862975,363.459847563698,363.9683227539063,79595300,2,1,9,3,2021
2021-03-03,363.2621520965616,364.2414015534641,359.04374727460186,359.1473388671875,119940200,3,2,9,3,2021
2021-03-04,358.9589283046854,361.5765910173168,350.1643344610169,354.702880859375,183433000,4,3,9,3,2021
2021-03-05,358.2432773789606,362.2921989133074,350.87994303853714,361.2281799316406,152039600,5,4,9,3,2021
2021-03-08,362.1980717428166,365.0417107669488,359.1472783039775,359.42974853515625,123149200,8,0,10,3,2021
2021-03-09,363.3185969081301,367.1415140860631,362.8101217396554,364.5615234375,113633600,9,1,10,3,2021
2021-03-10,366.9343105588221,368.544448185396,365.5030803058147,366.8307189941406,109899400,10,2,10,3,2021
2021-03-11,369.32603388178114,372.54630945675626,368.8646275238549,370.5501098632813,86245000,11,3,10,3,2021
2021-03-12,369.1753471861882,371.1903684061859,368.3561548393164,371.0491333007813,64653600,12,4,10,3,2021
2021-03-15,371.3033763549051,373.5255808290822,369.1376946614388,373.2619323730469,73427200,15,0,11,3,2021
2021-03-16,373.8834344257395,374.59903531754907,372.0096192808167,372.7911682128906,73722500,16,1,11,3,2021
2021-03-17,371.4917228010157,374.872084062615,370.3335373606462,374.0623168945313,97959300,17,2,11,3,2021
2021-03-18,371.4446291288149,373.5538167142117,367.93242950176943,368.6198120117188,115349100,18,3,11,3,2021
2021-03-19,368.3156447927361,369.91217277855816,365.7366313934136,367.9377746582031,113624500,19,4,11,3,2021
2021-03-22,368.4573290534802,372.2738835812704,368.4006499768492,370.875732421875,73778600,22,0,12,3,2021
2021-03-23,370.2333708419937,371.6976284521401,367.1631290926305,367.9566650390625,90686600,23,1,12,3,2021
2021-03-24,369.3737125297925,371.0269196830588,366.0389586823896,366.086181640625,97588600,24,2,12,3,2021
2021-03-25,364.6313221896855,368.9485319879944,362.6663515692931,368.14556884765625,116128600,25,3,12,3,2021
2021-03-26,369.30760692586745,374.48451783371576,368.70302039562847,374.0783081054688,114409100,26,4,12,3,2021
2021-03-29,372.5856362602108,374.805662966204,371.08358299861806,373.8893127441406,108107600,29,0,13,3,2021
2021-03-30,372.6044873954535,373.5775165372624,371.28189888223534,372.8973388671875,76262200,30,1,13,3,2021
2021-03-31,373.473610446905,375.98648842710537,373.44527091000816,374.4088439941406,112734200,31,2,13,3,2021
2021-04-01,376.3643921538695,378.5088563460008,376.1565592548445,378.4521484375,99682900,1,3,13,4,2021
2021-04-05,381.1444695631127,384.4319998500049,381.06890707785016,383.8840637207031,91684800,5,0,14,4,2021
2021-04-06,383.3172742036102,384.7153964076281,382.97717094476826,383.6573486328125,62021000,6,1,14,4,2021
2021-04-07,383.4873368590868,384.4509099687239,383.02444813430645,384.1013793945313,55836300,7,2,14,4,2021
2021-04-08,385.3672276512706,385.9812701349708,384.4225380364583,385.9245910644531,57863100,8,3,14,4,2021
2021-04-09,385.80186202697575,388.9004432633174,385.6790477463552,388.7303771972656,61104600,9,4,14,4,2021
2021-04-12,388.1258183175467,389.1460706381149,387.5117757004684,388.87213134765625,56704900,12,0,15,4,2021
2021-04-13,388.7681724828664,390.65755198684445,388.38084622499366,390.0245971679688,56551000,13,1,15,4,2021
2021-04-14,389.9962746508702,391.0637787299544,388.1446907284552,388.692626953125,61659900,14,2,15,4,2021
2021-04-15,390.8559397041128,393.1421016529683,390.8087167470487,392.8681335449219,60229800,15,3,15,4,2021
2021-04-16,394.1718488074404,394.7953475820679,392.7359305817099,394.1813049316406,82037300,16,4,15,4,2021
2021-04-19,393.23650926690135,393.6899418321718,390.9031247593164,392.24456787109375,78498500,19,0,16,4,2021
2021-04-20,391.0165537405549,392.13128077165067,387.8801767242382,389.372802734375,81851800,20,1,16,4,2021
2021-04-21,388.74928495396665,393.2649007675184,388.607558428953,393.05706787109375,66793000,21,2,16,4,2021
2021-04-22,392.8870251563144,393.7277840235482,388.39029282165546,389.46722412109375,97582800,22,3,16,4,2021
2021-04-23,390.0340576728783,395.1164932084217,389.9584951769132,393.6900024414063,73209200,23,4,16,4,2021
2021-04-26,394.3512902255287,395.0881470748749,393.7561310722792,394.5118713378906,52182400,26,0,17,4,2021
2021-04-27,394.814206165246,395.012611783088,393.2743571591175,394.4268798828125,51303100,27,1,17,4,2021
2021-04-28,394.7008638956879,395.8345032474704,393.8411926726879,394.31353759765625,51238900,28,2,17,4,2021
2021-04-29,397.0719529926652,397.4498230794909,393.4065526082123,396.8263244628906,78544300,29,3,17,4,2021
2021-04-30,394.5308189647958,395.39049017106777,393.31216100978986,394.2190551757813,85527000,30,4,17,4,2021
2021-05-03,396.2311942657152,396.618520502579,394.5685599965547,395.0692443847656,68128300,3,0,18,5,2021
2021-05-04,393.0571104872384,393.5577949515956,388.9004809377165,392.6319885253906,101591200,4,1,18,5,2021
2021-05-05,394.29457899914655,394.5307514165997,392.1879106567936,392.7547302246094,60162200,5,2,18,5,2021
2021-05-06,392.83023853389335,396.0232937902155,390.799161789851,395.89105224609375,74321400,6,3,18,5,2021
2021-05-07,396.66579074021297,399.43372477306895,395.97615684791066,398.7724304199219,67733800,7,4,18,5,2021
2021-05-10,399.1314218968624,399.358138212809,394.7008246349968,394.8236389160156,81852400,10,0,19,5,2021
2021-05-11,390.2513045552081,392.30126497408736,387.3794399147185,391.2998962402344,116888000,11,1,19,5,2021
2021-05-12,388.4848577889026,389.76962228026247,381.6547390845329,382.98675537109375,134811000,12,2,19,5,2021
2021-05-13,384.5548647555335,389.54282549926063,384.5076129700874,387.5873107910156,106394000,13,3,19,5,2021
2021-05-14,390.3552187169453,394.3984894367975,390.32687917943207,393.538818359375,82201600,14,4,19,5,2021
2021-05-17,392.4146596269789,393.3593493060485,390.496911902012,392.5374450683594,65129200,17,0,20,5,2021
2021-05-18,392.8020371626209,393.047665754776,388.9949381324524,389.1555480957031,59810200,18,1,20,5,2021
2021-05-19,384.41314200928207,388.3146862188776,382.9110600294818,388.13519287109375,106467100,19,2,20,5,2021
2021-05-20,389.0231995084992,393.5860668170732,388.90041406674,392.3107299804688,78022200,20,3,20,5,2021
2021-05-21,393.8128072672103,395.0692607659023,391.5266742412068,391.9895629882813,76578700,21,4,20,5,2021
2021-05-24,394.256827785456,397.0720136975302,394.01119921812943,395.9856262207031,51376700,24,0,21,5,2021
2021-05-25,397.08139256102805,397.4403792449848,394.5212916517728,395.1069946289063,57451400,25,1,21,5,2021
2021-05-26,395.7021028063349,396.4011638400965,394.6535112556925,395.89105224609375,43088600,26,2,21,5,2021
2021-05-27,396.93030008843584,397.4498679127247,395.8155442865395,396.0989685058594,56707700,27,3,21,5,2021
2021-05-28,397.6860496754365,397.9505616552204,396.571322677036,396.8074951171875,58520200,28,4,21,5,2021
2021-06-01,399.1975411945775,399.3392388863988,396.0139414565421,396.45794677734375,54216600,1,1,22,6,2021
2021-06-02,397.1192470803606,397.9316953007315,396.0989947802042,397.0814514160156,49097100,2,2,22,6,2021
2021-06-03,394.7386286016071,396.76024973049454,393.2554587344201,395.6077270507813,58138800,3,3,22,6,2021
2021-06-04,397.4781485550331,399.5281376687477,395.67378796240433,399.225830078125,55938800,4,4,22,6,2021
2021-06-07,399.21643214025033,399.3959254964904,397.8938722755683,398.8385620117188,51555000,7,0,23,6,2021
2021-06-08,399.7076637869331,399.8021385272715,397.07200015824367,398.923583984375,47134300,8,1,23,6,2021
2021-06-09,399.773743093824,399.8493344073831,398.1016528592256,398.328369140625,48436300,9,2,23,6,2021
2021-06-10,399.5659501325712,401.14359462724616,398.2339341870372,400.1799926757813,51020100,10,3,23,6,2021
2021-06-11,400.7373760490133,400.9546362256689,399.4336996705148,400.8412780761719,45570800,11,4,23,6,2021
2021-06-14,400.95463044156,401.8426410393316,399.69820586323766,401.7387390136719,42358500,14,0,24,6,2021
2021-06-15,401.8898721243067,401.92763895188847,400.1138510202245,401.0018615722656,51508500,15,1,24,6,2021
2021-06-16,401.1435758527202,401.370292146152,396.6940956162795,398.762939453125,80386100,16,2,24,6,2021
2021-06-17,398.3473724057609,399.6226806096778,396.1273455443218,398.6307678222656,90949700,17,3,24,6,2021
2021-06-18,395.3096883274855,396.01103650529984,393.04450841386256,393.2530212402344,118676300,18,4,24,6,2021
2021-06-21,395.0348871523103,399.0724411981786,394.2103227736953,398.88287353515625,72822000,21,0,25,6,2021
2021-06-22,398.87335595589127,401.85885819780464,398.1435465935844,401.0153198242188,57700300,22,1,25,6,2021
2021-06-23,401.09110823814666,401.90618533291934,400.4466246389372,400.5319213867188,49445400,23,2,25,6,2021
2021-06-24,402.7024024500127,403.3279120211782,402.446483246939,402.90142822265625,45110300,24,3,25,6,2021
2021-06-25,403.6596645844344,404.787525568789,403.327935661278,404.3325805664063,58129500,25,4,25,6,2021
2021-06-28,404.86332152392447,405.3182375543953,403.6501639027368,405.1476440429688,53159600,28,0,26,6,2021
2021-06-29,405.5362246095471,406.1807082483046,404.8253894104579,405.3656311035156,35970500,29,1,26,6,2021
2021-06-30,404.90128998843386,406.3893122809422,404.8728577310468,405.7069091796875,64827900,30,2,26,6,2021
2021-07-01,406.4745290238891,408.1141993409551,406.408177461728,407.95306396484375,53441000,1,3,26,7,2021
2021-07-02,409.1283813138995,411.43148076283416,408.03841070588646,411.0713195800781,57697700,2,4,26,7,2021
2021-07-06,411.12815936608325,411.3461592593682,407.5550378566015,410.3225402832031,68710400,6,1,27,7,2021
2021-07-07,411.01443133019495,412.0569955032296,408.9767093561495,411.7726440429688,63549500,7,2,27,7,2021
2021-07-08,406.3892775703172,409.1852413117512,405.19506501413065,408.4175415039063,97595200,8,3,27,7,2021
2021-07-09,409.9435196818768,413.0806709849953,408.2185521410294,412.7773742675781,76238600,9,4,27,7,2021
2021-07-12,412.69202744365936,414.511778603522,412.2560565427198,414.255859375,52889600,12,0,28,7,2021
2021-07-13,413.45974048183285,414.9761950094737,412.5783115918039,412.84368896484375,52911300,13,1,28,7,2021
2021-07-14,414.559145543335,415.0520098678641,412.19918157813646,413.459716796875,64130400,14,2,28,7,2021
2021-07-15,412.1043803774253,412.786783400803,410.1235228749447,412.0475158691406,55126400,15,3,28,7,2021
2021-07-16,413.2416984921396,413.2890759376285,408.41750022861953,408.8155517578125,75874700,16,4,28,7,2021
2021-07-19,403.9345525841173,408.8819676935629,399.9349179253397,402.77825927734375,147987000,19,0,29,7,2021
2021-07-20,403.4511384295611,409.83919775159154,402.64551933532135,408.5502014160156,99608200,20,1,29,7,2021
2021-07-21,409.7633845555588,412.00016139400816,408.5028493196768,411.8579711914063,64724400,21,2,29,7,2021
2021-07-22,412.0380559161047,412.9668911524615,411.04289803169377,412.720458984375,47878500,22,3,29,7,2021
2021-07-23,414.6728505135396,417.3076787435229,413.9809893657136,416.9664916992188,63766600,23,4,29,7,2021
2021-07-26,416.36944627712376,417.99962988286927,416.3220688220358,417.9901428222656,43719200,26,0,30,7,2021
2021-07-27,416.93798784331136,416.9664200921206,413.222676763153,416.0849914550781,67397100,27,1,30,7,2021
2021-07-28,416.7200477747256,417.3076669503951,414.4738130246525,415.9144287109375,52472400,28,2,30,7,2021
2021-07-29,416.852759335076,418.7293459115925,416.84327227593457,417.639404296875,47435300,29,3,30,7,2021
2021-07-30,415.0425015354718,417.0802235277088,414.9097984013731,415.6111755371094,68951200,30,4,30,7,2021
2021-08-02,417.3456234296735,417.9048104022537,414.3790661102858,414.7392272949219,58783300,2,0,31,8,2021
2021-08-03,415.5448350185782,418.2365278456712,413.3270323847896,418.1133117675781,58053900,3,1,31,8,2021
2021-08-04,416.8148227844002,418.08484492651655,415.81966503037125,416.0566101074219,46732200,4,2,31,8,2021
2021-08-05,417.2318774104478,418.7767640479432,416.9096355541545,418.69146728515625,38969700,5,3,31,8,2021
2021-08-06,419.0137119909047,419.8098440396247,418.7293605223864,419.3833312988281,46930000,6,4,31,8,2021
2021-08-09,419.3548995747984,419.67714143369057,418.2649579206708,419.0421447753906,41222600,9,0,32,8,2021
2021-08-10,419.497033445632,420.2837073084507,418.8051723235413,419.5633850097656,43339300,10,1,32,8,2021
2021-08-11,420.6439068637895,420.70077137425017,419.50655880664993,420.6059875488281,44034300,11,2,32,8,2021
2021-08-12,420.4543021704061,422.0086757832904,419.54444115923184,421.8664855957031,38909400,12,3,32,8,2021
2021-08-13,422.3214630981357,422.6531920214617,421.82862770494086,422.6342468261719,39470300,13,4,32,8,2021
2021-08-16,421.31677775593255,423.76203821589127,419.7434589790142,423.6293640136719,73740000,16,0,33,8,2021
2021-08-17,421.0419251865227,421.7243281821232,417.8289649033754,420.8523864746094,92673900,17,1,33,8,2021
2021-08-18,419.82879402483263,421.4116000048217,415.99978206929455,416.2461853027344,89351900,18,2,33,8,2021
2021-08-19,413.4881274940009,418.1038421461127,413.34596622470747,416.8906555175781,92812200,19,3,33,8,2021
2021-08-20,417.2413878191832,420.5396451940308,416.74852348577326,420.2079162597656,72008700,20,4,33,8,2021
2021-08-23,421.9138913799483,424.82358390863567,420.283708070048,423.90423583984375,54973000,23,0,34,8,2021
2021-08-24,424.5771789550781,425.1174207146626,424.05591131447255,424.5771789550781,38744700,24,1,34,8,2021
2021-08-25,424.7667913474214,425.9894073439551,424.3876560154469,425.4681396484375,40529700,25,2,34,8,2021
2021-08-26,425.1837120107178,425.4206570887891,422.8616675999952,422.9564514160156,57829600,26,3,34,8,2021
2021-08-27,423.7716016629416,427.1172655851708,423.7147371483173,426.7381591796875,77235100,27,4,34,8,2021
2021-08-30,427.4205335190668,429.41087816888455,427.1741013563003,428.61474609375,48357400,30,0,35,8,2021
2021-08-31,428.5200086807603,428.8611957825022,427.37320235684,427.9797668457031,59300200,31,1,35,8,2021
2021-09-01,428.9275367844512,429.4488044850261,427.9702692326683,428.2072143554688,48721400,1,2,35,9,2021
2021-09-02,429.64784377280944,430.3397049951851,428.3114698573653,429.5246276855469,42501000,2,3,35,9,2021
